Genre,Reports,Processed_Reports,Age,Year,Gender,Nationality,Gpa_Label,Char_Count,Word_Count,Average_Word_Length,Average_Sentence_Length,Sentiment_Score,Subjectivity_Score,Sentiment_Label,Cluster,Emotion_Scores,Emotion_Polarity,Emotion_Label,Gpa_Label_Num
Health and Well-being Support," I'm really grateful for the health insurance coverage I have, but it doesn't cover everything. The cost of medications and specialist appointments is still really high.",really grateful health insurance coverage cover everything cost medication specialist appointment still really high,23,1,F,France,F,115,14,7.285714285714286,115.0,0.18,0.37,Neutral,0,"(0.18, 0.37)",0.18,Positive,0
Health and Well-being Support," I've been putting off going to the doctor for a while now because I'm worried about the cost. It's a tough decision to make, but I can't afford to pay for medical expenses right now.",putting going doctor worried cost tough decision make cant afford pay medical expense right,22,3,F,France,D,91,14,5.571428571428571,91.0,-0.0343915343915344,0.45634920634920634,Neutral,0,"(-0.0343915343915344, 0.45634920634920634)",-0.0343915343915344,Negative,1
Health and Well-being Support, I wish there were more options for affordable health care on campus. It's hard to prioritize my health when the cost is so high.,wish option affordable health care campus hard prioritize health cost high,16,2,M,France,D,74,11,5.818181818181818,74.0,-0.06583333333333334,0.5408333333333333,Negative,1,"(-0.06583333333333334, 0.5408333333333333)",-0.06583333333333334,Negative,1
Health and Well-being Support, Dealing with medical expenses is really stressful and overwhelming. I wish there were more resources available to help students navigate this complicated system.,dealing medical expense really stressful overwhelming wish resource available help student navigate complicated system,22,2,F,France,C,118,14,7.5,118.0,0.12000000000000002,0.52,Positive,0,"(0.12000000000000002, 0.52)",0.12000000000000002,Positive,2
Health and Well-being Support," Mental health care should be easily accessible to everyone, but it's not. It's frustrating that those who need it most often can't afford it.",mental health care easily accessible everyone frustrating need often cant afford,16,5,M,France,C,80,11,6.363636363636363,80.0,-0.041666666666666664,0.4916666666666667,Neutral,1,"(-0.041666666666666664, 0.4916666666666667)",-0.041666666666666664,Negative,2
Health and Well-being Support," Even with insurance, I've had to pay thousands of dollars out of pocket for medical expenses. It's not fair that something like health care can be so financially crippling.",even insurance pay thousand dollar pocket medical expense fair something like health care financially crippling,23,4,M,France,F,111,15,6.466666666666667,111.0,0.2333333333333333,0.3,Neutral,0,"(0.2333333333333333, 0.3)",0.2333333333333333,Positive,0
Health and Well-being Support," I've been struggling with a chronic illness for years, and the cost of treatment is really starting to add up. It's hard to prioritize my health when I'm constantly worried about money.",struggling chronic illness year cost treatment really starting add hard prioritize health constantly worried money,22,2,M,France,A,114,15,6.666666666666667,114.0,-0.09722222222222222,0.32499999999999996,Neutral,0,"(-0.09722222222222222, 0.32499999999999996)",-0.09722222222222222,Negative,4
Health and Well-being Support, The lack of mental health resources on campus is really disappointing. It's hard to feel supported when there are so few options for care.,lack mental health resource campus really disappointing hard feel supported option care,16,4,M,France,B,87,12,6.333333333333333,87.0,-0.33055555555555555,0.48055555555555546,Neutral,1,"(-0.33055555555555555, 0.48055555555555546)",-0.33055555555555555,Negative,3
Health and Well-being Support, I've had to choose between paying for necessary medical treatment and paying for other expenses like rent and groceries. It's not a decision anyone should have to make.,choose paying necessary medical treatment paying expense like rent grocery decision anyone make,21,2,F,France,A,95,13,6.384615384615385,95.0,0.0,0.5,Neutral,0,"(0.0, 0.5)",0.0,Neutral,4
Health and Well-being Support, I wish there were more options for free or low-cost mental health care. It's hard to afford something that's so essential to our well-being.,wish option free lowcost mental health care hard afford something thats essential wellbeing,20,2,F,France,D,91,13,6.076923076923077,91.0,0.00208333333333334,0.46041666666666664,Neutral,1,"(0.00208333333333334, 0.46041666666666664)",0.00208333333333334,Positive,1
Health and Well-being Support, Dealing with medical bills and insurance claims is a full-time job,dealing medical bill insurance claim fulltime job,18,2,F,France,F,49,7,6.142857142857143,49.0,0.0,0.0,Neutral,0,"(0.0, 0.0)",0.0,Neutral,0
International student experiences,"1. As an international student, I find it difficult to communicate with my peers because of the language barrier. It's frustrating because I want to be involved in group projects and extracurricular activities, but I struggle to express myself properly.""",international student find difficult communicate peer language barrier frustrating want involved group project extracurricular activity struggle express properly,23,1,M,France,A,161,18,8.0,161.0,-0.225,0.5,Neutral,0,"(-0.225, 0.5)",-0.225,Negative,4
International student experiences,"2. ""I feel like there is a cultural gap between me and my classmates. Sometimes I don't understand the references they make or the way they approach certain topics. It makes it hard to feel like I'm truly part of the community.""",feel like cultural gap classmate sometimes understand reference make way approach certain topic make hard feel like truly part community,21,2,M,France,C,136,20,5.85,136.0,0.007539682539682531,0.4043650793650793,Neutral,0,"(0.007539682539682531, 0.4043650793650793)",0.007539682539682531,Positive,2
International student experiences,"3. ""I wish there were more opportunities for international students to connect with each other. It can be comforting to talk to someone who understands the unique challenges we face, and it would help us feel less isolated.""",wish opportunity international student connect comforting talk someone understands unique challenge face would help u feel le isolated,21,5,F,France,C,134,18,6.5,134.0,0.1875,0.5,Neutral,0,"(0.1875, 0.5)",0.1875,Positive,2
International student experiences,"4. ""I appreciate the efforts the university makes to provide resources for international students, but sometimes they don't go far enough. I wish there were more language support services and cultural events to help us feel more at home.""",appreciate effort university make provide resource international student sometimes go far enough wish language support service cultural event help u feel home,24,3,F,France,C,158,22,6.2272727272727275,158.0,0.05,0.4,Neutral,0,"(0.05, 0.4)",0.05,Positive,2
International student experiences,"5. ""I struggle to participate in class discussions because I'm not confident in my language skills. It's frustrating because I feel like I have a lot to contribute, but I'm held back by my lack of fluency.""",struggle participate class discussion confident language skill frustrating feel like lot contribute held back lack fluency,21,2,F,France,B,122,16,6.6875,122.0,0.033333333333333326,0.5777777777777778,Positive,0,"(0.033333333333333326, 0.5777777777777778)",0.033333333333333326,Positive,3
International student experiences,"6. ""I wish there were more opportunities for cultural exchange on campus. It would be great to learn more about the backgrounds and experiences of my fellow students, and to share my own culture with them.""",wish opportunity cultural exchange campus would great learn background experience fellow student share culture,18,4,F,France,D,110,14,6.928571428571429,110.0,0.45,0.425,Neutral,0,"(0.45, 0.425)",0.45,Positive,1
International student experiences,"7. ""It's hard to make friends as an international student because of the language and cultural barriers. I feel like I'm missing out on a lot of the social aspects of university life.""",hard make friend international student language cultural barrier feel like missing lot social aspect university life,19,4,M,France,C,116,16,6.3125,116.0,-0.07166666666666668,0.15166666666666667,Neutral,0,"(-0.07166666666666668, 0.15166666666666667)",-0.07166666666666668,Negative,2
International student experiences,"8. ""I appreciate the efforts of my professors to make the material accessible to international students, but sometimes it still feels like there's a divide between us and the domestic students.""",appreciate effort professor make material accessible international student sometimes still feel like there divide u domestic student,20,5,M,France,F,132,17,6.823529411764706,132.0,0.125,0.15833333333333333,Neutral,0,"(0.125, 0.15833333333333333)",0.125,Positive,0
International student experiences,"9. ""I wish there were more support systems in place for international students who are struggling to adjust. It can be overwhelming to navigate a new country and culture on your own.""",wish support system place international student struggling adjust overwhelming navigate new country culture,18,1,F,France,A,107,13,7.3076923076923075,107.0,0.21212121212121213,0.48484848484848486,Neutral,0,"(0.21212121212121213, 0.48484848484848486)",0.21212121212121213,Positive,4
International student experiences,"10. ""I've had some negative experiences with other students who seem impatient or dismissive of my language difficulties. It's disheartening and makes me feel like an outsider.""",negative experience student seem impatient dismissive language difficulty disheartening make feel like outsider,18,2,M,France,B,111,13,7.615384615384615,111.0,-0.25,0.65,Negative,0,"(-0.25, 0.65)",-0.25,Negative,3
International student experiences,"11. ""I feel like I have to work twice as hard as other students just to keep up. It's exhausting and stressful, and sometimes I wonder if it's even worth it.""",feel like work twice hard student keep exhausting stressful sometimes wonder even worth,20,3,F,France,D,87,13,5.769230769230769,87.0,-0.13055555555555556,0.38055555555555554,Neutral,0,"(-0.13055555555555556, 0.38055555555555554)",-0.13055555555555556,Negative,1
International student experiences,"12. ""I wish there were more opportunities for language practice outside of the classroom. It's hard to improve my skills when I don't have many chances to speak with native speakers.""",wish opportunity language practice outside classroom hard improve skill many chance speak native speaker,27,4,M,France,A,104,14,6.5,104.0,0.06944444444444443,0.36388888888888893,Neutral,0,"(0.06944444444444443, 0.36388888888888893)",0.06944444444444443,Positive,4
International student experiences,"13. ""Sometimes I feel like my professors don't fully understand the challenges I face as an international student. I wish there were more opportunities for them to hear our perspectives and concerns.""",sometimes feel like professor fully understand challenge face international student wish opportunity hear perspective concern,23,4,F,France,D,125,15,7.4,125.0,0.0,0.0,Neutral,0,"(0.0, 0.0)",0.0,Neutral,1
International student experiences,"14. ""I worry that my language difficulties will hold me back in my future career. It's frustrating to think that I might be judged more harshly than native speakers, even if I'm just as qualified.""",worry language difficulty hold back future career frustrating think might judged harshly native speaker even qualified,19,1,F,France,C,118,16,6.4375,118.0,-0.15000000000000002,0.43124999999999997,Neutral,0,"(-0.15000000000000002, 0.43124999999999997)",-0.15000000000000002,Negative,2
International student experiences,"15. ""I appreciate the diversity on campus, but sometimes it feels like there's a lack of understanding between different cultural groups. I wish there were more opportunities for us to come together and learn from each other.""",appreciate diversity campus sometimes feel like there lack understanding different cultural group wish opportunity u come together learn,16,1,M,France,C,136,18,6.611111111111111,136.0,0.05,0.35,Neutral,0,"(0.05, 0.35)",0.05,Positive,2
International student experiences,"16. ""I feel like my language difficulties sometimes make me seem less intelligent or capable than I really am. It's frustrating to feel like I'm not being judged fairly.""",feel like language difficulty sometimes make seem le intelligent capable really frustrating feel like judged fairly,20,5,F,France,A,115,16,6.25,115.0,0.32499999999999996,0.775,Positive,0,"(0.32499999999999996, 0.775)",0.32499999999999996,Positive,4
